task,kind,seed,fold,n_train,n_val,auc_lasso,auc_ridge,lasso_top1,shap_top1,lasso_hit,shap_hit,lasso_best_hit_rank,shap_best_hit_rank,lasso_passed,shap_passed,shap_miss_as_top1,faithfulness_drop_top,faithfulness_drop_random,faithfulness_passed,fold_passed,top_shap,dataset,selected
motif_apc_t_contact,spatial,2,0,255,60,0.6272321428571429,0.6261160714285714,point-pattern::T cell_L_r10,point-pattern::T cell_L_r10,point-pattern::T cell_L_r10;point-pattern::T cell_L_r20;point-pattern::T cell_K_r20,point-pattern::T cell_L_r10;point-pattern::T cell_L_r20,1,1,True,True,False,0.06919642857142849,0.008928571428571397,True,True,point-pattern::T cell_L_r10;point-pattern::B cell_K_r200;point-pattern::Stromal cells_L_r200;point-pattern::Tumor (CK+ HR+)_L_r10;point-pattern::T cell_L_r20,bc_jackson2020,True
motif_apc_t_contact,spatial,2,1,253,62,0.6635318704284222,0.6802507836990594,point-pattern::T cell_L_r10,point-pattern::T cell_L_r10,point-pattern::T cell_L_r10;point-pattern::T cell_K_r10;point-pattern::T cell_L_r20;point-pattern::T cell_K_r20,point-pattern::T cell_L_r10;point-pattern::T cell_L_r20;point-pattern::T cell_K_r20,1,1,True,True,False,0.21630094043887133,-0.0052246603970742544,True,True,point-pattern::T cell_L_r10;point-pattern::T cell_L_r20;density::tumor_density::Macrophage;point-pattern::Tumor (Myoepithelial)_L_r100;point-pattern::T cell_K_r20,bc_jackson2020,True
motif_apc_t_contact,spatial,2,2,254,61,0.567741935483871,0.5731182795698925,density::tumor_density::Macrophage,density::tissue_density::Tumor (Epithelial low),point-pattern::T cell_L_r10,point-pattern::T cell_L_r10,2,4,True,True,False,-0.008602150537634357,0.032258064516129115,False,False,density::tissue_density::Tumor (Epithelial low);density::tumor_density::Tumor (Apoptotic);density::tumor_density::T cell;point-pattern::T cell_L_r10;density::tumor_density::Macrophage,bc_jackson2020,True
motif_apc_t_contact,spatial,2,3,246,69,0.7019400352733686,0.691358024691358,density::tumor_density::Macrophage,point-pattern::T cell_L_r10,point-pattern::T cell_L_r10;point-pattern::T cell_L_r20,point-pattern::T cell_L_r10;point-pattern::T cell_L_r20;point-pattern::Macrophage_L_r200,2,1,True,True,False,0.14021164021164012,0.023809523809523725,True,True,point-pattern::T cell_L_r10;point-pattern::Tumor (CK+ HR+)_L_r10;density::tumor_density::Stromal cells;point-pattern::T cell_L_r20;point-pattern::Macrophage_L_r200,bc_jackson2020,True
motif_apc_t_contact,spatial,2,4,252,63,0.6305263157894737,0.6473684210526316,point-pattern::T cell_L_r10,point-pattern::Tumor (CK+ HR+)_K_r50,point-pattern::T cell_L_r10;point-pattern::T cell_L_r20;point-pattern::Macrophage_L_r200,point-pattern::T cell_L_r10;point-pattern::T cell_L_r20;point-pattern::Macrophage_L_r200,1,2,True,True,False,0.0831578947368421,0.008421052631578996,True,True,point-pattern::Tumor (CK+ HR+)_K_r50;point-pattern::T cell_L_r10;point-pattern::T cell_L_r20;point-pattern::Macrophage_L_r200;point-pattern::Tumor (CK+ HR+)_L_r10,bc_jackson2020,True
motif_cd8_tumor_contact,spatial,0,0,312,69,0.8456790123456791,0.8421516754850088,density::tumor_density::T cell,point-pattern::T cell_L_r10,density::tumor_density::T cell;point-pattern::T cell_L_r10,point-pattern::T cell_L_r10;density::tumor_density::T cell,1,1,True,True,False,0.08465608465608465,0.002645502645502562,True,True,point-pattern::T cell_L_r10;density::tumor_density::Endothelial;density::tumor_density::T cell;point-pattern::Tumor (CK+ HR hi)_K_r200;point-pattern::Tumor (CK lo HR lo)_L_r50,bc_jackson2020,True
motif_cd8_tumor_contact,spatial,0,1,306,75,0.8050974512743628,0.8253373313343328,density::tumor_density::T cell,density::tumor_density::T cell,density::tumor_density::T cell,density::tumor_density::T cell;point-pattern::T cell_L_r10,1,1,True,True,False,0.10119940029985008,-0.0014992503748125774,True,True,density::tumor_density::T cell;density::tumor_area_ratio;point-pattern::T cell_L_r10;density::tumor_density::Stromal cells;point-pattern::T & B cells_L_r20,bc_jackson2020,True
motif_cd8_tumor_contact,spatial,0,2,311,70,0.7814685314685315,0.7840909090909092,density::tumor_density::T cell,density::tumor_density::T cell,density::tumor_density::T cell;point-pattern::T cell_L_r10,density::tumor_density::T cell;point-pattern::T cell_L_r50;point-pattern::T cell_L_r10;point-pattern::T cell_K_r50,1,1,True,True,False,0.10926573426573438,0.061188811188811254,True,True,density::tumor_density::T cell;point-pattern::T cell_L_r50;point-pattern::T cell_L_r10;density::tumor_density::Stromal cells;point-pattern::T cell_K_r50,bc_jackson2020,True
motif_cd8_tumor_contact,spatial,0,3,295,86,0.8164222873900293,0.8187683284457479,density::tumor_density::T cell,density::tumor_density::Stromal cells,density::tumor_density::T cell;point-pattern::T cell_L_r10,point-pattern::T cell_L_r10;point-pattern::T cell_L_r200,1,3,True,True,False,0.07859237536656893,-0.00293255131964798,True,True,density::tumor_density::Stromal cells;composition::Stromal cells;point-pattern::T cell_L_r10;point-pattern::T cell_L_r200;density::tissue_density::Tumor (Epithelial low),bc_jackson2020,True
motif_cd8_tumor_contact,spatial,0,4,300,81,0.8169761273209549,0.8249336870026526,point-pattern::T cell_L_r10,point-pattern::T cell_L_r10,point-pattern::T cell_L_r10;density::tumor_density::T cell,point-pattern::T cell_L_r10;density::tumor_density::T cell,1,1,True,True,False,0.10145888594164454,-0.0053050397877983935,True,True,point-pattern::T cell_L_r10;density::tumor_density::T cell;density::tumor_area_ratio;point-pattern::Tumor (CK+ HR hi)_K_r200;composition::Stromal cells,bc_jackson2020,True
motif_cd8_tumor_contact,spatial,1,0,304,77,0.8221574344023322,0.8126822157434402,density::tumor_density::T cell,point-pattern::T cell_L_r10,density::tumor_density::T cell;point-pattern::T cell_L_r10,point-pattern::T cell_L_r10;density::tumor_density::T cell,1,1,True,True,False,0.06851311953352768,0.026239067055393472,True,True,point-pattern::T cell_L_r10;density::tumor_density::T cell;density::tumor_density::Stromal cells;point-pattern::Tumor (CK+ HR lo)_L_r50;point-pattern::Tumor (CK+ HR hi)_K_r200,bc_jackson2020,True
motif_cd8_tumor_contact,spatial,1,1,315,66,0.7599206349206349,0.7490079365079365,density::tumor_density::T cell,point-pattern::T cell_L_r10,density::tumor_density::T cell;point-pattern::T cell_L_r10,point-pattern::T cell_L_r10;density::tumor_density::T cell,1,1,True,True,False,0.10218253968253965,-0.019841269841269882,True,True,point-pattern::T cell_L_r10;density::tumor_density::Stromal cells;density::tumor_density::T cell;composition::Macrophage;point-pattern::Tumor (CK+ HR lo)_K_r20,bc_jackson2020,True
motif_cd8_tumor_contact,spatial,1,2,301,80,0.8268597761685319,0.8288347597103358,density::tumor_density::T cell,density::tumor_density::T cell,density::tumor_density::T cell;point-pattern::T cell_L_r10,density::tumor_density::T cell;point-pattern::T cell_L_r10,1,1,True,True,False,0.04674127715602372,0.016458196181698637,True,True,density::tumor_density::T cell;density::tumor_area_ratio;density::tissue_density::T cell;point-pattern::T cell_L_r10;composition::Endothelial,bc_jackson2020,True
motif_cd8_tumor_contact,spatial,1,3,303,78,0.8314285714285714,0.8228571428571428,point-pattern::T cell_L_r10,point-pattern::T cell_L_r10,point-pattern::T cell_L_r10;density::tumor_density::T cell;point-pattern::T cell_L_r20,point-pattern::T cell_L_r10;density::tumor_density::T cell,1,1,True,True,False,0.11071428571428577,-0.01571428571428568,True,True,point-pattern::T cell_L_r10;density::tissue_density::Tumor (Myoepithelial);density::tumor_density::T cell;density::tumor_density::Tumor (CK lo HR lo);point-pattern::T & B cells_L_r20,bc_jackson2020,True
motif_cd8_tumor_contact,spatial,1,4,301,80,0.7649769585253455,0.7669519420671495,density::tumor_density::T cell,density::tumor_density::T cell,density::tumor_density::T cell;point-pattern::T cell_L_r10;point-pattern::T cell_K_r10,density::tumor_density::T cell;point-pattern::T cell_L_r10;point-pattern::T cell_K_r10,1,1,True,True,False,0.06912442396313367,-0.0013166556945358732,True,True,density::tumor_density::T cell;point-pattern::T cell_L_r10;density::tumor_density::Endothelial;point-pattern::T cell_K_r10;density::tumor_density::Tumor (CK+ HR hi),bc_jackson2020,True
motif_cd8_tumor_contact,spatial,2,0,310,71,0.7483388704318937,0.7416943521594684,density::tumor_density::T cell,point-pattern::T cell_L_r10,density::tumor_density::T cell;point-pattern::T cell_L_r10,point-pattern::T cell_L_r10;density::tumor_density::T cell,1,1,True,True,False,-0.03322259136212613,-0.027408637873754138,False,False,point-pattern::T cell_L_r10;density::tumor_density::Tumor (CK lo HR lo);density::tumor_density::T cell;point-pattern::Endothelial_K_r50;point-pattern::Tumor (CK lo HR lo)_L_r50,bc_jackson2020,True
motif_cd8_tumor_contact,spatial,2,1,311,70,0.8715034965034965,0.8723776223776224,density::tumor_density::T cell,point-pattern::T cell_L_r10,density::tumor_density::T cell;point-pattern::T cell_L_r10,point-pattern::T cell_L_r10;density::tumor_density::T cell;point-pattern::T cell_L_r50,1,1,True,True,False,-0.0034965034965034336,0.0,False,False,point-pattern::T cell_L_r10;density::tumor_density::T cell;point-pattern::Tumor (CK+ HR lo)_L_r50;point-pattern::T & B cells_L_r20;point-pattern::T cell_L_r50,bc_jackson2020,True
motif_cd8_tumor_contact,spatial,2,2,298,83,0.739454094292804,0.7344913151364764,density::tumor_density::T cell,density::tumor_density::T cell,density::tumor_density::T cell;point-pattern::T cell_L_r10,density::tumor_density::T cell;point-pattern::T cell_L_r10,1,1,True,True,False,0.11290322580645162,-0.006203473945409654,True,True,density::tumor_density::T cell;point-pattern::T cell_L_r10;density::tumor_density::Endothelial;point-pattern::Tumor (CK+ HR+)_K_r100;composition::Endothelial,bc_jackson2020,True
motif_cd8_tumor_contact,spatial,2,3,311,70,0.8017777777777778,0.7973333333333332,density::tumor_density::T cell,point-pattern::T cell_L_r10,density::tumor_density::T cell;point-pattern::T cell_L_r10,point-pattern::T cell_L_r10;density::tumor_density::T cell,1,1,True,True,False,0.1333333333333332,0.014222222222222136,True,True,point-pattern::T cell_L_r10;density::tumor_density::T cell;density::tumor_density::Stromal cells;composition::Stromal cells;density::tumor_density::Endothelial,bc_jackson2020,True
motif_cd8_tumor_contact,spatial,2,4,294,87,0.740340909090909,0.740909090909091,density::tumor_density::T cell,density::tumor_density::T cell,density::tumor_density::T cell;point-pattern::T cell_L_r10,density::tumor_density::T cell;point-pattern::T cell_L_r10,1,1,True,True,False,0.021590909090909105,0.012500000000000067,True,True,density::tumor_density::T cell;point-pattern::T cell_L_r10;point-pattern::Tumor (CK+ HR hi)_K_r200;density::tumor_area_ratio;point-pattern::T & B cells_L_r20,bc_jackson2020,True
motif_macrophage_tumor_niche,spatial,0,0,244,57,0.6724137931034482,0.6576354679802956,density::tumor_density::Macrophage,point-pattern::Tumor (CK lo HR lo)_L_r50,point-pattern::Macrophage_L_r100;point-pattern::Tumor (CK7+)_L_r100;point-pattern::Tumor (CK7+)_K_r50;point-pattern::Tumor (CK lo HR lo)_L_r50,point-pattern::Tumor (CK lo HR lo)_L_r50;point-pattern::Macrophage_L_r100;point-pattern::Tumor (Basal CK)_K_r50;point-pattern::Tumor (Apoptotic)_K_r100,2,1,True,True,False,0.0714285714285714,0.041871921182266014,True,True,point-pattern::Tumor (CK lo HR lo)_L_r50;point-pattern::Macrophage_L_r100;density::tumor_density::Macrophage;point-pattern::Tumor (Basal CK)_K_r50;point-pattern::Tumor (Apoptotic)_K_r100,bc_jackson2020,True
motif_macrophage_tumor_niche,spatial,0,1,239,62,0.575442247658689,0.5744016649323621,density::tumor_density::Macrophage,density::tissue_density::Tumor (CK+ HR hi),point-pattern::Macrophage_L_r100,point-pattern::Macrophage_L_r100;point-pattern::Tumor (CK7+)_K_r50,4,3,True,False,True,0.012486992715920908,0.049947970863683744,False,False,density::tissue_density::Tumor (CK+ HR hi);density::tumor_density::Macrophage;point-pattern::Macrophage_L_r100;point-pattern::Tumor (CK7+)_K_r50;density::tumor_density::Tumor (CK+ HR hi),bc_jackson2020,True
motif_macrophage_tumor_niche,spatial,0,2,243,58,0.6404761904761905,0.6369047619047619,density::tumor_density::Macrophage,composition::Stromal cells,point-pattern::Tumor (CK7+)_L_r100;point-pattern::Tumor (CK7+)_K_r50,point-pattern::Tumor (CK7+)_L_r100;point-pattern::Tumor (CK+ HR lo)_L_r50,2,3,True,True,False,-0.03571428571428581,0.005952380952380931,False,False,composition::Stromal cells;density::tumor_density::Macrophage;point-pattern::Tumor (CK7+)_L_r100;density::tissue_density::Endothelial;point-pattern::Tumor (CK+ HR lo)_L_r50,bc_jackson2020,True
motif_macrophage_tumor_niche,spatial,0,3,237,64,0.6656891495601173,0.6588465298142717,point-pattern::Tumor (CK+ HR lo)_K_r10,density::tumor_density::Macrophage,point-pattern::Tumor (CK+ HR lo)_K_r10;point-pattern::Macrophage_L_r100;point-pattern::Tumor (CK+ HR lo)_L_r50,point-pattern::Macrophage_L_r100;point-pattern::Tumor (CK+ HR lo)_L_r50,1,2,True,True,False,0.16520039100684253,-0.025415444770283457,True,True,density::tumor_density::Macrophage;point-pattern::Macrophage_L_r100;point-pattern::T & B cells_K_r20;composition::Stromal cells;point-pattern::Tumor (CK+ HR lo)_L_r50,bc_jackson2020,True
motif_macrophage_tumor_niche,spatial,0,4,241,60,0.6051167964404894,0.6162402669632926,density::tumor_density::Macrophage,density::tumor_area_ratio,point-pattern::Tumor (CK+ HR+)_K_r50;point-pattern::Tumor (Myoepithelial)_K_r10;point-pattern::Macrophage_L_r100,point-pattern::Tumor (CK+ HR+)_K_r50;point-pattern::Macrophage_L_r100;point-pattern::Macrophage_L_r20,3,3,True,True,False,0.10567296996662967,0.0033370411568409697,True,True,density::tumor_area_ratio;density::tumor_density::Macrophage;point-pattern::Tumor (CK+ HR+)_K_r50;point-pattern::Macrophage_L_r100;point-pattern::Macrophage_L_r20,bc_jackson2020,True
motif_macrophage_tumor_niche,spatial,1,0,234,67,0.6270270270270271,0.6207207207207207,density::tumor_density::Macrophage,density::tissue_density::Tumor (CK+ HR hi),point-pattern::Macrophage_L_r100,point-pattern::Tumor (CK+ HR lo)_L_r50,3,5,True,False,True,0.07477477477477479,0.07117117117117122,True,False,density::tissue_density::Tumor (CK+ HR hi);point-pattern::T cell_L_r100;density::tumor_area_ratio;composition::T & B cells;point-pattern::Tumor (CK+ HR lo)_L_r50,bc_jackson2020,True
motif_macrophage_tumor_niche,spatial,1,1,241,60,0.5583982202447163,0.5595105672969967,density::tumor_density::Macrophage,density::tumor_area_ratio,point-pattern::Tumor (CK7+)_L_r100;point-pattern::Tumor (Hypoxic)_L_r10,point-pattern::Tumor (CK7+)_L_r100,3,3,True,True,False,0.09899888765294768,-0.027808676307007785,True,True,density::tumor_area_ratio;density::tumor_density::Macrophage;point-pattern::Tumor (CK7+)_L_r100;density::tissue_density::Endothelial;point-pattern::T & B cells_L_r10,bc_jackson2020,True
motif_macrophage_tumor_niche,spatial,1,2,246,55,0.616,0.6146666666666667,density::tumor_density::Macrophage,composition::Stromal cells,point-pattern::Macrophage_L_r100;point-pattern::Tumor (Basal CK)_L_r100,point-pattern::Tumor (CK+ HR+)_K_r20;point-pattern::Tumor (CK7+ CK hi Ecadh hi)_L_r20;point-pattern::Macrophage_L_r100,2,2,True,True,False,0.07866666666666666,0.01866666666666661,True,True,composition::Stromal cells;point-pattern::Tumor (CK+ HR+)_K_r20;density::tumor_density::Macrophage;point-pattern::Tumor (CK7+ CK hi Ecadh hi)_L_r20;point-pattern::Macrophage_L_r100,bc_jackson2020,True
motif_macrophage_tumor_niche,spatial,1,3,246,55,0.7002652519893899,0.6962864721485411,density::tumor_density::Macrophage,density::tumor_density::Macrophage,point-pattern::Tumor (CK7+)_L_r100;point-pattern::Tumor (CK+ HR lo)_K_r10,point-pattern::Tumor (CK+ HR lo)_L_r50;point-pattern::Tumor (CK+ HR lo)_K_r10;point-pattern::Tumor (CK7+)_L_r100,3,3,True,True,False,0.1061007957559682,0.02917771883289133,True,True,density::tumor_density::Macrophage;density::tissue_density::Macrophage;point-pattern::Tumor (CK+ HR lo)_L_r50;point-pattern::Tumor (CK+ HR lo)_K_r10;point-pattern::Tumor (CK7+)_L_r100,bc_jackson2020,True
motif_macrophage_tumor_niche,spatial,1,4,237,64,0.5995995995995995,0.6016016016016017,density::tumor_density::Macrophage,point-pattern::Macrophage_L_r100,point-pattern::Macrophage_L_r100;point-pattern::Tumor (CK7+)_L_r100;point-pattern::Tumor (CK+ HR+)_K_r20,point-pattern::Macrophage_L_r100;point-pattern::Tumor (CK7+)_L_r100;point-pattern::Tumor (Basal CK)_L_r100,2,1,True,True,False,-0.010010010010009895,0.042042042042042094,False,False,point-pattern::Macrophage_L_r100;density::tumor_density::Macrophage;density::tumor_density::Stromal cells;point-pattern::Tumor (CK7+)_L_r100;point-pattern::Tumor (Basal CK)_L_r100,bc_jackson2020,True
motif_macrophage_tumor_niche,spatial,2,0,239,62,0.5729166666666667,0.5760416666666667,density::tumor_density::Macrophage,density::tumor_density::Macrophage,point-pattern::Tumor (CK7+)_L_r100,point-pattern::Tumor (CK7+)_L_r100,3,5,True,True,False,0.09270833333333334,0.02604166666666674,True,True,density::tumor_density::Macrophage;density::tumor_area_ratio;point-pattern::T cell_L_r100;composition::Macrophage;point-pattern::Tumor (CK7+)_L_r100,bc_jackson2020,True
motif_macrophage_tumor_niche,spatial,2,1,240,61,0.6182795698924731,0.6365591397849463,density::tumor_density::Macrophage,point-pattern::Macrophage_L_r100,point-pattern::Macrophage_L_r100;point-pattern::Tumor (CK+ HR+)_K_r20;point-pattern::Tumor (CK+ HR+)_K_r50,point-pattern::Macrophage_L_r100;point-pattern::Macrophage_L_r20;point-pattern::Tumor (CK+ HR+)_K_r20;point-pattern::Tumor (CK+ HR+)_K_r50,2,1,True,True,False,0.13870967741935492,0.011827956989247324,True,True,point-pattern::Macrophage_L_r100;density::tumor_density::Macrophage;point-pattern::Macrophage_L_r20;point-pattern::Tumor (CK+ HR+)_K_r20;point-pattern::Tumor (CK+ HR+)_K_r50,bc_jackson2020,True
motif_macrophage_tumor_niche,spatial,2,2,241,60,0.640625,0.6316964285714285,point-pattern::Macrophage_L_r100,composition::Stromal cells,point-pattern::Macrophage_L_r100;point-pattern::Tumor (CK7+)_L_r100,point-pattern::Tumor (CK lo HR lo)_L_r50;point-pattern::Macrophage_L_r100,1,4,True,True,False,0.10937499999999989,-0.014508928571428603,True,True,composition::Stromal cells;density::tumor_density::Macrophage;point-pattern::T cell_L_r100;point-pattern::Tumor (CK lo HR lo)_L_r50;point-pattern::Macrophage_L_r100,bc_jackson2020,True
motif_macrophage_tumor_niche,spatial,2,3,245,56,0.5701530612244897,0.552295918367347,density::tumor_density::Macrophage,density::tumor_density::Macrophage,point-pattern::Tumor (CK+ HR lo)_L_r50;point-pattern::Macrophage_L_r100,point-pattern::Tumor (CK+ HR lo)_L_r50;point-pattern::Tumor (CK+ HR+)_L_r10;point-pattern::Macrophage_L_r100,3,2,True,True,False,0.06250000000000011,-0.02678571428571419,True,True,density::tumor_density::Macrophage;point-pattern::Tumor (CK+ HR lo)_L_r50;density::tissue_density::Tumor (CK+ HR hi);point-pattern::Tumor (CK+ HR+)_L_r10;point-pattern::Macrophage_L_r100,bc_jackson2020,True
motif_macrophage_tumor_niche,spatial,2,4,239,62,0.7520833333333333,0.7822916666666666,density::tumor_density::Macrophage,density::tumor_density::T & B cells,point-pattern::Tumor (CK7+)_K_r50;point-pattern::Macrophage_L_r100;point-pattern::Tumor (CK7+)_L_r100,point-pattern::Tumor (CK+ HR lo)_L_r50;point-pattern::Tumor (CK+ HR+)_K_r20,3,3,True,True,False,0.26145833333333335,0.07187500000000002,True,True,density::tumor_density::T & B cells;density::tumor_area_ratio;point-pattern::Tumor (CK+ HR lo)_L_r50;density::tissue_density::Tumor (CK+ HR hi);point-pattern::Tumor (CK+ HR+)_K_r20,bc_jackson2020,True
motif_t_tumor_mixing,spatial,0,0,317,68,0.6829268292682926,0.6919602529358627,density::tumor_density::T cell,point-pattern::T cell_L_r10,point-pattern::T cell_L_r10;point-pattern::Tumor (CK+ HR hi)_K_r200,point-pattern::T cell_L_r10;point-pattern::Tumor (CK lo HR lo)_L_r50;point-pattern::T cell_L_r100,2,1,True,True,False,0.11201445347786809,0.009033423667569984,True,True,point-pattern::T cell_L_r10;density::tumor_density::T cell;density::tumor_density::Endothelial;point-pattern::Tumor (CK lo HR lo)_L_r50;point-pattern::T cell_L_r100,bc_jackson2020,True
motif_t_tumor_mixing,spatial,0,1,299,86,0.7630090497737556,0.7652714932126697,density::tumor_density::T cell,density::tumor_density::T cell,point-pattern::T cell_L_r10,point-pattern::T cell_L_r10,4,4,True,True,False,0.10407239819004532,0.0345022624434389,True,True,density::tumor_density::T cell;density::tumor_area_ratio;density::tumor_density::Stromal cells;point-pattern::T cell_L_r10;point-pattern::T & B cells_K_r20,bc_jackson2020,True
motif_t_tumor_mixing,spatial,0,2,307,78,0.83125,0.8256944444444444,density::tumor_density::T cell,density::tumor_density::T cell,point-pattern::T cell_L_r10,point-pattern::T cell_L_r10;point-pattern::Tumor (Proliferative)_L_r200;point-pattern::T cell_L_r20;point-pattern::Tumor (CK+ HR hi)_K_r200,2,2,True,True,False,0.05833333333333324,0.005555555555555536,True,True,density::tumor_density::T cell;point-pattern::T cell_L_r10;point-pattern::Tumor (Proliferative)_L_r200;point-pattern::T cell_L_r20;point-pattern::Tumor (CK+ HR hi)_K_r200,bc_jackson2020,True
motif_t_tumor_mixing,spatial,0,3,302,83,0.8377358490566037,0.8402515723270441,density::tumor_density::T cell,point-pattern::T cell_L_r10,point-pattern::T cell_L_r10,point-pattern::T cell_L_r10;point-pattern::T cell_L_r20,2,1,True,True,False,0.1723270440251573,-0.01383647798742127,True,True,point-pattern::T cell_L_r10;density::tumor_density::Stromal cells;composition::Stromal cells;composition::Macrophage;point-pattern::T cell_L_r20,bc_jackson2020,True
